date,temperature_2m_above_ground,specific_humidity_2m_above_ground,relative_humidity_2m_above_ground,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,precipitable_water_entire_atmosphere,total_precipitation_surface,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg,year,population,water_availability
2017-09-02,23.428939658847924,0.0167836178553315,89.41549047652211,2.3659562117717887,0.8386615324103099,41.6046788308056,,Algeirs,0.0328228978595385,300.53491299947103,0.0043468146468512,1.6711017745289308e-06,8.917102494857924e-06,0.0,1.0702218518569374e-05,557.9580815633137,-33.71417257785797,-12.347414020697276,121.7310526529948,26.39702451229095,0.0,3.0718573380365364e-08,0.0,300.53491299947103,749.3540802001954,191.3960074742635,3.4147953122854235,0.0,169.48392181396483,1.1401491435414357e-07,749.3584170023599,2017,2659000,23695308968.188835
2017-09-03,23.649112600169577,0.01667372388861,87.73597579172613,2.104054953690776,0.8700088395534055,47.95315655306878,,Algeirs,0.0187140117632225,300.5532590230306,0.00015294254474914246,1.516070802694743e-09,9.988686099404732e-06,0.0,1.0053381879515654e-05,557.4641124725342,-84.66427545547485,-2.7958146244287487,103.48398628234864,24.79666178226471,0.0,0.0,0.0,300.5532590230306,748.6135004679362,191.14940236409507,3.155877101421356,0.0,210.14992351531984,6.317852028203675e-08,748.6136965433757,2017,2659000,23671165743.007572
2017-09-04,23.84901698709645,0.0172734276751259,89.95423736655232,2.3422021343034327,0.1395846904446397,49.45956562118623,,Algeirs,0.0185091769322752,301.93546765645345,0.0012617995244606,1.247829157928019e-07,9.826922556991728e-06,0.0,1.002214980114028e-05,556.9730941772461,-70.70805060068767,4.334203155835469,97.5960428873698,24.71963042418162,0.0,5.220865172620112e-10,0.0,301.93546765645345,747.7361467997233,190.7631092071533,2.962763504187266,0.0,197.3629148483276,7.044330150440581e-08,747.7374483744303,2017,2659000,23642758497.574337
2017-09-05,24.3031429262562,0.0171632270468698,87.18318310631462,2.454948720778575,-0.0403663950821255,44.80737983484208,,Algeirs,0.0242757662975539,301.78059272766114,0.0018844265311296,1.5733401520871368e-07,6.608473785263413e-06,0.0,6.8175043300774025e-06,556.4810812632242,-63.91056178410848,-0.3571724481880664,121.84012521107992,16.815374716122946,0.0,1.580264288002231e-09,0.0,301.78059272766114,747.0476114908854,190.56655515034996,2.93833566904068,0.0,202.2080738067627,5.1696703347777386e-08,747.0495218912761,2017,2659000,23620456486.409508
2017-09-06,24.09186251422076,0.0166388007733844,85.55578754876264,1.9377275400300007,-0.5611844711508049,43.67606258677956,,Algeirs,0.0223989248663807,301.6722345987955,0.00038623313196997817,1.616784489807029e-08,5.209159792229912e-06,0.0,5.253478087752228e-06,555.9906639099121,-48.545099862416585,0.8135285088171562,117.98683176040647,12.95770363807678,0.0,2.283517210138348e-11,0.0,301.6722345987955,746.5389628092447,190.54829292297364,2.991352261106173,0.0,180.3053332646688,2.8150694271940798e-08,746.5393384297689,2017,2659000,23603916757.916313
2017-09-07,24.063285723311576,0.0161056824843953,82.82229525107012,1.436795747311696,-0.0702385150925341,43.50295716880111,,Algeirs,0.0272456138549993,301.17861315409334,0.0014795846853909,5.48426784282204e-07,6.350454310677377e-06,0.0,6.924965490876881e-06,555.5048798878987,-42.599444739023845,-2.799827653169632,121.33057578404744,17.08042760292689,0.0,2.032470740875869e-08,0.0,301.17861315409334,746.3103373209635,190.80535443623864,3.2205707679192224,0.0,178.20736096700034,2.608558569150432e-08,746.3117261250813,2017,2659000,23596537754.07695
2017-09-08,24.917038381214937,0.0162271924720604,79.31557575168237,1.313941916783096,-0.013828628885436,47.38212332807719,,Algeirs,0.0193535642232745,301.3200728098552,0.0003806068076907346,9.752802089998033e-09,8.41459964628181e-06,0.0,8.467457549462174e-06,555.028145345052,-66.34466349283854,0.3265974794824918,112.6947245279948,20.884980726242063,0.0,4.3683725708635923e-13,0.0,301.3200728098552,745.893147277832,190.86502164204916,3.1845013221104943,0.0,200.24986667633056,4.310502894622203e-08,745.8935409545898,2017,2659000,23582980534.563454
2017-09-09,25.636039035558294,0.0162702641514892,76.26538182730182,1.1616280494498037,0.3542401709095839,51.43711050392268,,Algeirs,0.0265009264151255,302.300476582845,0.0015425312657801,7.02415135596842e-07,1.0019474382261251e-05,0.0,1.0763260422663736e-05,554.5571946461996,-65.92553650538127,5.571929134925205,100.26750774383544,26.547581156094868,0.0,8.294806708280163e-09,0.0,302.300476582845,745.1274823506673,190.570347849528,2.9845113376776378,0.0,198.3162083943685,4.13705394906004e-08,745.129086303711,2017,2659000,23558197543.100857
2017-09-10,25.62274694054045,0.0167622573655935,78.78986721945411,0.9529540813176832,0.6604235766104799,52.95417713534602,,Algeirs,0.0283607729322587,295.0949433644613,0.0093584756095272,2.7427038238177675e-06,2.167606005514244e-05,0.0,2.4552068877407387e-05,554.1725837707519,-33.637758469581605,-30.62922088305156,73.34551328023274,60.55767542521159,0.0,6.559235583836199e-06,0.0,295.0949433644613,752.5191006978353,198.346515083313,4.802647070089976,0.0,136.89728180567425,1.3330439300555477e-07,752.5284678141277,2017,2659000,23798079409.98513
2017-09-11,25.572077538935336,0.0173783115196083,81.79560571738602,0.7191132684407676,0.5137971104326281,53.885264624286286,,Algeirs,0.0206761293656503,297.7366149902344,0.0011528622441498,7.602767698363285e-08,1.686893065577048e-05,0.0,1.7557292342947523e-05,554.0336688995361,-72.4644650777181,-0.291557739675045,83.95984891255696,43.30505811373392,0.0,8.167593691943882e-11,0.0,297.7366149902344,753.994344584147,199.96071707407637,3.700784927606583,0.0,199.44191818237303,6.123340729876266e-07,753.9955223083497,2017,2659000,23845640110.889587
2017-09-12,25.183705277939907,0.0173789686826861,84.0334859332589,1.0395779566905552,0.5859787518155051,54.05051800233895,,Algeirs,0.0172220385400578,299.5593847910563,0.00017062918759620517,1.3409735090859814e-09,1.5002242973120396e-05,0.0,1.552602423468367e-05,553.8848570505778,-69.5237707455953,4.346379804611206,88.0181174914042,38.29493981997171,0.0,5.113074373619408e-12,0.0,299.5593847910563,752.5303515116374,198.6454902013143,3.635273337364196,0.0,200.1880905151367,5.224406284772461e-07,752.5305196126302,2017,2659000,23798145927.60617
2017-09-13,25.023915120818632,0.0170721256332957,83.22186777681551,1.0406215674515655,0.6992370728193201,52.90882628298793,,Algeirs,0.0178452689666301,299.9234479268392,0.0007374829898859996,6.206903031176955e-08,1.159568254252008e-05,0.0,1.200794429223606e-05,553.6978254954021,-62.24766794840495,0.3611290186954041,99.58878256479898,29.617588432629905,0.0,2.04681413571578e-10,0.0,299.9234479268392,751.3883466084798,197.6905558904012,3.690632393956185,0.0,191.81310323079427,3.501904119277791e-07,751.389136505127,2017,2659000,23761143225.384018
2017-09-14,24.95017863323141,0.0168978939707541,82.69758348738493,0.8667372790221497,0.4463101625131442,53.52252280480209,,Algeirs,0.0145242671288239,300.4394659678141,0.00017625671262067044,1.765093576855392e-09,1.3929074524791455e-05,0.0,1.4271439492101004e-05,553.4804478963217,-72.9576800664266,3.4204696784416835,85.66566871007284,35.200501330693555,0.0,0.0,0.0,300.4394659678141,750.2374193827311,196.756923866272,3.631369565924009,0.0,197.24675903320315,3.40600127302082e-07,750.2375462849935,2017,2659000,23723809616.95981
2017-09-15,24.8958555765762,0.0168040909371178,82.45127153282915,1.0278434340567828,0.1770566602704225,54.84506302339969,,Algeirs,0.0147711512904303,300.54771868387854,0.0011734845934067,1.0314220790045663e-07,1.3388798621842092e-05,0.0,1.375332860789058e-05,553.2282152811687,-52.615534798304246,1.8972769824167093,52.71814605395,33.922584080696105,0.0,6.685457983509243e-10,0.0,300.54771868387854,749.0286364237468,195.80049565633135,3.6074366152286528,0.0,141.15480531056724,2.613888160437246e-07,749.0298703511556,2017,2659000,23684657755.795135
2017-09-16,25.05951782507264,0.0170532508202268,82.96913119670909,0.4147429268904126,-0.1457199959671676,54.27288578723637,,Algeirs,0.0234778367215767,298.9666024525961,0.0057175000547431,1.0130937342959593e-06,1.1678394256856944e-05,0.0,1.290221863049131e-05,552.9461612701416,-63.390849876403806,-6.477215496699015,101.42182976404824,31.82331893444061,0.0,9.051173116558784e-09,0.0,298.9666024525961,747.9076568603515,194.96151593526207,3.5920266489187878,0.0,190.15346851348875,2.1072969966044281e-07,747.9133666992186,2017,2659000,23648461625.07357
2017-09-17,25.17639858553307,0.016969492550508,81.82328222147004,0.2843098241825753,-0.7769550913714304,54.71262304201035,,Algeirs,0.0160937495607261,298.728434753418,0.0042955517070367,2.9209618735611305e-07,1.0555189298126304e-05,0.0,1.1002050746355962e-05,552.6412742614747,-63.31221553484599,-2.8115552167097726,97.17624419530232,27.136558731396995,0.0,1.0788331970823519e-09,0.0,298.728434753418,747.0102490743001,194.3689198811849,3.583394394318263,0.0,184.81347999572756,1.5476539546588342e-07,747.0144930521648,2017,2659000,23619320880.236343
2017-09-18,25.58580335006776,0.0167424300635188,78.6799174713316,0.820386863646203,-0.4990743744063312,53.7523477281682,,Algeirs,0.0241505883013208,298.1250888824463,0.0011803980945842,4.5976578078033016e-08,9.625198924823052e-06,0.0,9.812467226311128e-06,552.318407313029,-64.6909641265869,-3.8261822621027615,105.2732951482137,24.20244827270508,0.0,1.628726796950216e-09,0.0,298.1250888824463,746.1356979370116,193.81727155049649,3.549904935558637,0.0,190.34227574666343,1.4129184399136464e-07,746.1368558247883,2017,2659000,23590868602.670467
2017-09-19,24.814566427454345,0.0156612866456334,76.7644312003096,0.8831150713685864,-0.3446081215483734,50.52406841951644,,Algeirs,0.016859360000429,298.13952700297034,0.0062655962557376,8.594338083867115e-07,1.0831239622651386e-05,0.0,1.180714637409134e-05,551.9817741394044,-55.94624926249187,-4.14777094622453,83.47999184926351,29.122327415148412,0.0,3.403549052224027e-08,0.0,298.13952700297034,745.6201779683431,193.63843453725175,3.6489802996317535,0.0,164.39736340840656,1.1647259662110148e-07,745.6264844258626,2017,2659000,23574322781.400635
2017-09-20,24.90812660451129,0.0163942210840404,79.47008971022017,0.0210542340247706,-0.1426244951151189,54.03880225297662,,Algeirs,0.0187451565327743,297.34237810770674,0.0015546607750972,1.1913366280147387e-07,9.352248923732985e-06,0.0,9.596187749139063e-06,551.639927037557,-70.59548962910971,-5.558824537197748,96.61751438776652,23.66899910767873,0.0,5.83588080869483e-10,0.0,297.34237810770674,744.8251457214355,193.18508981068928,3.498334803183873,0.0,185.321194712321,1.2480582597581188e-07,744.8265975952148,2017,2659000,23548391107.79227
2017-09-21,24.226321494258965,0.0176469923868854,89.34510733662941,0.6368215077834327,-0.1886039927218832,59.36843978139251,,Algeirs,0.0207228348668043,298.8622133890788,0.0001544569957938317,1.4423499371714795e-09,1.1215889359543023e-05,0.0,1.1350055770738738e-05,551.2883307139078,-75.73028192520141,4.586617777744929,77.81195472081504,27.99491246541341,0.0,0.0,0.0,298.8622133890788,743.9169469197592,192.62862974802653,3.3586807320515315,0.0,186.129830678304,1.327249393362484e-07,743.917125193278,2017,2659000,23518906760.033035
2017-09-22,23.091310724636607,0.0169615637425822,91.89122649691524,2.2567164243090465,1.519696362233889,56.91903800919506,,Algeirs,0.0192959573313904,300.4695503234863,0.0015635618144491,3.201926682313191e-07,9.260443956312276e-06,0.0,9.71322121661918e-06,550.9248332977295,-51.981549406051634,7.633681644996008,84.7023874282837,23.957659260431928,0.0,1.1308866123179349e-08,0.0,300.4695503234863,743.0730407714843,192.14820181528725,3.3084476063648856,0.0,168.28055419921876,1.325852824992276e-07,743.07458597819,2017,2659000,23491592331.17787
2017-09-23,22.258904126434828,0.0155799652976368,89.17307965410565,2.3037634679814416,1.345813492102128,45.42430278847023,,Algeirs,0.0201204077340662,300.85314661661783,0.0041349756046353,7.99666464956772e-07,9.865958107487434e-06,0.0,1.0762462049266713e-05,550.5534225463867,-47.734036143620806,4.297331394751867,82.97091636657714,26.54560967286428,0.0,2.8711217325838587e-08,0.0,300.85314661661783,742.630150858561,192.0767661412557,3.430229784051577,0.0,161.54867655436198,9.683657161233908e-08,742.634322865804,2017,2659000,23477319362.93441
2017-09-24,22.73641743532158,0.0149581742477152,83.5774341715303,2.195755813160796,0.1514229889305198,36.441910112882624,,Algeirs,0.0203269192638496,299.018097559611,0.0049693273225178,8.332046436502576e-07,7.071543063830176e-06,0.0,7.965255599629018e-06,550.1820501963297,-51.25529826482137,-7.745117791493733,96.50409825642905,19.64630292256673,0.0,6.762422620025058e-09,0.0,299.018097559611,742.2281567891439,192.04613450368245,3.45109466612339,0.0,159.64879932403568,6.05081210469649e-08,742.2331644694011,2017,2659000,23464314137.442253
2017-09-25,23.21655150032123,0.0148167387832782,80.40370894503403,2.3677929823946733,-0.1682450578894784,35.503150726185105,,Algeirs,0.0123668653269608,297.8009449005127,0.00024145925605504692,2.4142884432383956e-09,8.618793128789547e-06,0.0,8.668211050159395e-06,549.812725575765,-84.8534867922465,-4.95156409740448,81.76106274922688,21.380143451690675,0.0,0.0,0.0,297.8009449005127,741.5653696695963,191.7526531855265,3.283361873030662,0.0,183.04257589975995,4.7004232084368885e-08,741.5656138102214,2017,2659000,23442672693.743423
2017-09-26,23.57864103760907,0.0142755574982347,75.85140461003,2.3164057400100595,-0.5561752228094756,35.66607298572912,,Algeirs,0.0168160951385895,298.2413543701172,0.0042559683187088,1.598006798294212e-07,6.53519740202076e-06,0.0,6.737271032382826e-06,549.4393862406413,-65.16924775441488,0.1857088391048212,91.79160693486531,16.617478982607523,0.0,4.2382076922050284e-09,0.0,298.2413543701172,740.8904113769531,191.45103441874187,3.195324189464251,0.0,173.76915073394775,4.227267484206247e-08,740.8946688334146,2017,2659000,23420921209.05697
2017-09-27,23.820233000456128,0.0140382256058764,73.52519034428956,1.3201692061096284,-0.8609749082650243,34.95407139823524,,Algeirs,0.0228767267428338,297.2163730621338,0.0102095038746483,1.2772703897212522e-06,4.716614620292603e-06,0.0,6.021722483258902e-06,549.0640405019124,-47.13542434374491,-7.006489948431651,92.5453717549642,14.8525772690773,0.0,7.434103619502474e-09,0.0,297.2163730621338,740.5629053751627,191.49883124033607,3.316076518098513,0.0,147.52324078877768,2.7836621733593846e-08,740.5730939229329,2017,2659000,23410496014.7673
2017-09-28,24.319516213500272,0.0135839991882613,68.93081776104242,1.0836434732830684,-0.3569162147715884,35.650529643611016,,Algeirs,0.0263857116457074,296.9828847249349,0.0004989492145493084,2.4912313219734487e-08,4.834655364523617e-06,0.0,4.896707880182779e-06,548.6914037068685,-49.18868924776712,-2.991084424654643,101.09394041697183,12.077728907267252,0.0,2.1075167968932197e-11,0.0,296.9828847249349,740.1687342325846,191.47722498575848,3.3054800917704896,0.0,159.37293758392337,3.714060753760388e-08,740.1691444396973,2017,2659000,23397400304.53408
2017-09-29,24.66708471309899,0.0128121569141162,63.60374672214868,1.385099744741256,-0.1447582913473053,34.23271828227838,,Algeirs,0.023519062413834,297.4600954691569,0.002177739967495,3.5419498853883626e-07,4.169605796278119e-06,0.0,4.552106817830765e-06,548.3219696044922,-30.89123553435008,-1.5014543597896892,92.07328201929728,11.227770427862804,0.0,2.992808136731418e-09,0.0,297.4600954691569,739.7857045491536,191.4637878417969,3.319421966870625,0.0,132.6909357706706,2.83054945112345e-08,739.7879193623861,2017,2659000,23385041300.863323
2017-09-30,23.848097712687903,0.0114351857958381,59.72126448481711,1.0509658983786887,-0.2508498633847392,29.797318671682948,,Algeirs,0.0195514333279182,297.4161408742269,0.0052188199799275,7.318903520570075e-07,4.917698684418308e-06,0.0,5.675297069274165e-06,547.9571261088054,-37.64759217898051,-2.601989464958508,85.18917649586994,13.998119997978211,0.0,4.767877398217009e-09,0.0,297.4161408742269,739.4451805114745,191.48800989786784,3.333227473497391,0.0,134.23241844177247,2.5707957614547656e-08,739.4503512064615,2017,2659000,23374097618.70153
2017-10-01,24.059749375209744,0.012096751588457,62.43074693914789,0.2487467808452775,-0.6687156564089426,29.267293567021134,,Algeirs,0.0205177060328423,297.6357368469238,0.0031954372369606,5.198374445569698e-07,5.204143921370511e-06,0.0,5.757230902266505e-06,547.6019593556722,-38.784481080373126,-1.3691944231589634,91.69817854563397,14.200210905075073,0.0,4.747973168563642e-09,0.0,297.6357368469238,739.0664311726889,191.46462930043532,3.323539634545644,0.0,143.312038675944,3.3249387820788455e-08,739.0697675069174,2017,2659000,23361759407.970833
2017-10-02,23.88458297536567,0.0112577505258046,58.85074050948437,0.7747727473954383,-0.3084141043279323,25.582522335671868,,Algeirs,0.0229452963452786,295.79924303690586,0.0191234411050876,3.4634932992124358e-06,6.549767196399141e-06,0.0,1.0043177906027268e-05,547.2453577677408,-16.519998411337536,-7.742026130358377,66.12226611773174,24.771495699882507,0.0,1.1397907075753425e-07,0.0,295.79924303690586,739.2597073872884,192.01424884796145,3.73556568523248,0.0,99.67203900019328,2.991778687751652e-08,739.2787160237631,2017,2659000,23368533347.148457
2017-10-03,23.588656179067968,0.0103887547147135,55.471754976057824,0.8071693546630525,-0.2766333690859116,22.31663378266027,,Algeirs,0.0180705201656868,296.1055369059245,0.0188223649126788,2.158882549944489e-06,7.953170256769227e-06,0.0,1.0171483976743428e-05,546.9155925750732,-42.73472089767456,-4.763324938217799,76.60976537068686,25.08796718120575,0.0,1.4719135147759724e-08,0.0,296.1055369059245,739.7093612670899,192.7938693364461,3.777118181188901,0.0,139.66596527099605,5.943032013733252e-08,739.7282747904459,2017,2659000,23383107672.86396
2017-10-04,23.26314049822297,0.0100637862191962,54.59860199757773,0.4422894839550664,-0.7247236336481752,19.716802728912214,,Algeirs,0.0198852040882532,296.0697507222493,0.0075941069226246,1.133018480696061e-06,6.302693805082527e-06,0.0,7.487752537826963e-06,546.6106079101562,-46.646537399292,-3.1419435520966847,81.96399030685424,18.46854110558828,0.0,5.289623707799285e-09,0.0,296.0697507222493,739.2402628580729,192.6296666463216,3.576702379186948,0.0,143.93711026509604,5.204019645580854e-08,739.2478652954101,2017,2659000,23367533191.892017
2017-10-05,23.346711053092665,0.0122776678935886,65.81262274011125,-0.779862735347207,-1.107860120068539,28.020887727122805,,Algeirs,0.020893203963836,296.5270445505777,0.0006178081637093176,2.090614453405711e-08,6.684609375421739e-06,0.0,6.764380700966891e-06,546.3052696228027,-62.70703159968058,-1.239143050958713,86.47946405410765,16.684345682462055,0.0,2.0789440790614305e-11,0.0,296.5270445505777,738.6853014628092,192.37987537384035,3.466036666433016,0.0,164.6315786997477,5.8864858017611727e-08,738.6857625325521,2017,2659000,23349310282.322433
2017-10-06,24.11459378376948,0.0143131354801255,73.54089375150919,-1.1212969234541297,-1.0895375285952902,39.88312421770669,,Algeirs,0.0157337108471741,296.489369837443,0.00047638437384496974,5.0828490782047394e-09,6.790920679122791e-06,0.0,6.841662406031901e-06,545.9957875569661,-67.10032196044922,-1.5264577791094778,83.09006770451862,16.874959309895832,0.0,1.3168157551058748e-11,0.0,296.489369837443,738.0911290486654,192.0954334894816,3.3822340031464893,0.0,165.54063142140706,4.56581158806794e-08,738.0916760762533,2017,2659000,23330050487.699463
2017-10-07,24.719098673756527,0.0146266260851421,72.59777389239461,-0.5571050788529767,-1.1756972043342862,41.78961112003285,,Algeirs,0.0238969545733804,295.2421272277832,0.00661563888425,1.3955866217922143e-06,5.335750199719768e-06,0.0,6.7706995404629804e-06,545.6806377410888,-42.935865052541104,-8.429386297861734,75.63276580174764,16.699931041399637,0.0,1.1095338230589686e-08,0.0,295.2421272277832,737.6958902994791,192.0153254826864,3.452742072939873,0.0,126.83386561075848,3.9362598439988496e-08,737.702559407552,2017,2659000,23317435645.12209
2017-10-08,24.31246899219168,0.0138425032163408,70.32340221532807,-0.8263463913582693,-0.7062911256328906,38.66723100847626,,Algeirs,0.0169338231285413,295.35597241719563,0.0005814328925528874,9.4980842154276e-09,6.792519707232713e-06,0.0,6.854702362109796e-06,545.3655789693196,-71.49422979354858,-2.9084466427564624,77.24570693969726,16.90712305307388,0.0,0.0,0.0,295.35597241719563,737.214759572347,191.8492393493652,3.364956001440684,0.0,162.74020690917968,5.2684463147656414e-08,737.2154034932454,2017,2659000,23301642450.78239
2017-10-09,24.53792918745946,0.0151034130452642,75.64828986263777,-1.2011678567793185,-0.3841208217767472,41.25461673981952,,Algeirs,0.0163890070514753,295.28343594868977,0.0001826632467782474,1.1850644493494043e-09,6.087962166626918e-06,0.0,6.1268592749759895e-06,545.0486667633056,-72.9637529373169,-5.094098613659541,76.99497003555298,15.111896785100305,0.0,0.0,0.0,295.28343594868977,736.6482373555501,191.5995390574137,3.28025591870149,0.0,159.97276941935223,3.7711837312196894e-08,736.6483889261881,2017,2659000,23283260304.557762
2017-10-10,24.360713978732896,0.0156761513011718,79.52194424204723,-0.9004434949448861,-0.0015094720743797,42.15700903887595,,Algeirs,0.0152675620396621,294.990409596761,0.00011293242093112592,4.742214348059844e-10,6.669124780955827e-06,0.0,6.706802092063905e-06,544.7281496683757,-82.06844921112061,-3.336667110522588,66.97544072469076,16.54232794046402,0.0,0.0,0.0,294.990409596761,736.0834434509278,191.3552797317505,3.1968641042709347,0.0,162.25102780659992,3.7203089616374055e-08,736.0835655212402,2017,2659000,23264949194.00777
2017-10-11,24.29486258826667,0.0140977758497985,71.9385776189974,-0.8873239421980621,0.0623825426060157,40.0952904260609,,Algeirs,0.0141613488279593,295.284285736084,8.135329929549092e-05,2.518601813217281e-10,6.13660642064436e-06,0.0,6.1596141866478615e-06,544.4038473765055,-83.24829562505086,-3.068202013770739,66.37822012901306,15.19268661737442,0.0,0.0,0.0,295.284285736084,735.514938100179,191.11110852559403,3.1233434448639548,0.0,161.7494908650716,2.2755877663686395e-08,735.515023803711,2017,2659000,23246517538.82003
2017-10-12,24.651594143214247,0.0138899945498908,69.77150915647195,-0.4797864433244345,0.1849208159269998,45.20313625072169,,Algeirs,0.0135282483689176,295.38682327270504,6.42137929086554e-05,1.4819876113329283e-10,5.664391769262996e-06,0.0,5.684651317020932e-06,544.078472773234,-78.11846609115601,-1.990750036140283,66.47993728319803,14.021193401018778,0.0,0.0,0.0,295.38682327270504,734.9950472513834,190.91667009989425,3.0729639569918312,0.0,156.63016331990562,2.0111870161857825e-08,734.9951960245769,2017,2659000,23229665149.476215
2017-10-13,24.778257938996045,0.013496340406065,67.09031517850443,0.4377473745885798,-0.3508880565951802,44.12969414333839,,Algeirs,0.0155076174220691,296.1172017415365,5.265169662986106e-05,1.2163689930867287e-10,6.287730580349186e-06,0.0,6.32197378536148e-06,543.7524060567221,-80.99536714553832,1.6079849374790989,59.6206440448761,15.59314928849538,0.0,0.0,0.0,296.1172017415365,734.4741892496745,190.7217650731405,3.008314898610115,0.0,157.81951599121095,3.412174376382637e-08,734.4742284138997,2017,2659000,23212775807.730614
2017-10-14,24.24577483735967,0.0124405800821663,63.70204469266347,0.9131238790738904,-0.1047403456204505,35.77032306363075,,Algeirs,0.0180073058387885,296.5209714253744,4.320411176195193e-05,9.33634153784298e-11,6.197599778564229e-06,0.0,6.242912379169259e-06,543.4251923878987,-79.98966096242269,0.687280504591763,58.45163106918335,15.39814297755559,0.0,0.0,0.0,296.5209714253744,733.9111531575521,190.48594957987464,2.9247844239075977,0.0,154.52645244598386,4.521885014948287e-08,733.9111778259278,2017,2659000,23194522170.449875
2017-10-15,23.65103107949941,0.0097868406605333,52.163123847263,1.1403097239728988,0.4187787689457923,21.720744535178834,,Algeirs,0.0183824849935869,295.55761362711587,3.6660218681087525e-05,5.977262569449582e-11,4.811533293983908e-06,0.0,4.831842769211411e-06,543.0945425669352,-79.97578789393108,-3.719112272063891,66.61682114601135,11.917738978068032,0.0,0.0,0.0,295.55761362711587,733.4319964090982,190.3374528249105,2.9103851705789565,0.0,154.79007619222003,2.0249497532468887e-08,733.4320574442546,2017,2659000,23178989481.473595
2017-10-16,23.109519267924707,0.0086570772582959,47.6459414902407,1.3235128877810016,-0.1204974072182957,18.10642982209381,,Algeirs,0.0146908078691922,296.8352293650309,3.226993030693848e-05,4.1373195263279715e-11,5.809205407558693e-06,0.0,5.834887451783288e-06,542.7628932952881,-79.47587531407675,3.20427021086216,54.41861316363016,14.391750633716583,0.0,0.0,0.0,296.8352293650309,732.966926574707,190.20403620402016,2.876175084710121,0.0,151.49423281351724,2.5641005455915672e-08,732.9669807434082,2017,2659000,23163912077.08698
2017-10-17,22.484535259136027,0.0076578940183975,43.86145206281826,1.073369374419556,-0.7420881331677193,15.072231659592996,,Algeirs,0.013912434115385,296.5174705505371,2.8961291134995312e-05,3.212010330743327e-11,5.17526806712946e-06,0.0,5.185130343458392e-06,542.4308160146077,-78.67522233327229,-1.6033994145691393,60.27120893796285,12.789122716585794,0.0,0.0,0.0,296.5174705505371,732.463425954183,190.0325938542684,2.825121363004049,0.0,150.12958634694414,9.82963179370818e-09,732.463425954183,2017,2659000,23147587244.70095
2017-10-18,21.70737861988409,0.0074291763993343,44.792745697870345,0.1673485417959865,-1.497796198485288,12.74681025648942,,Algeirs,0.0173464270929495,297.3981038411458,0.0022771737286044,3.172114557396336e-07,6.090548938194236e-06,0.0,6.429065530255684e-06,542.0975364685058,-61.90656652450561,5.537190943956375,45.40616186459859,15.8572904864947,0.0,1.2039113589032425e-08,0.0,297.3981038411458,731.9936711629231,189.8961317698161,2.7965312262376147,0.0,128.71403322219848,2.1305627884160568e-08,731.9959592183432,2017,2659000,23132432357.344257
2017-10-19,21.526896073993974,0.0088254024860869,53.29379665595211,-0.5616805254272861,-1.148550315958322,18.26270771335232,,Algeirs,0.0259713107564797,293.14204063415525,0.0202186474266151,3.1922168507965884e-06,7.142096721205842e-06,0.0,1.0335922164964964e-05,541.7849709828695,-17.747982494036357,-20.4722550868988,40.651509420077005,25.49355241457621,0.0,1.2676285768975503e-05,0.0,293.14204063415525,736.4678998311362,194.6828079859416,4.522182712952295,0.0,63.4092699209849,1.6089167220734164e-09,736.4880165100097,2017,2659000,23278061162.638203
2017-10-20,24.06183979082468,0.0139766072524761,72.04548513004492,-0.8025151642672573,-1.3761090159065963,39.356094225224034,,Algeirs,0.0261484062609573,292.4515294392904,0.0255238690723975,3.2132515580466737e-06,1.0026500774529268e-05,0.0,1.3741104195711766e-05,541.9824984232584,-31.908355744679767,-7.732103751103082,56.285596783955896,33.892428652445474,0.0,7.187079089495303e-07,0.0,292.4515294392904,746.5609967549642,204.57854671478276,4.34137262403965,0.0,114.36013695398968,5.013513366828685e-07,746.5865483601888,2017,2659000,23605447265.057846
2017-10-21,24.006588715773763,0.0146688794823613,76.27595168528482,0.4377491848662027,-0.5158492016895142,35.76750328442019,,Algeirs,0.0175960376393049,294.05810813903804,0.0154872347600758,2.1206601208708283e-06,8.340042751342481e-06,0.0,1.1022120027822288e-05,542.4124010721843,-28.40023179848989,-2.9611095358928043,49.08519212404887,27.18605841795604,0.0,1.0464151380951134e-07,0.0,294.05810813903804,746.3873336791992,203.9749386469523,4.046445814768473,0.0,101.7068341255188,5.614160101548768e-07,746.4028358459474,2017,2659000,23599491456.342728
2017-10-22,23.25280718643065,0.0106971717706603,58.50170484411175,1.4837305703837305,0.6363011842432713,23.29090291019441,,Algeirs,0.0127649877957689,294.35835456848145,0.0088412420862975,2.6913516932107015e-07,9.718760732842684e-06,0.0,1.0793433140558286e-05,542.7407367706298,-57.74314031600952,-1.310205781708161,55.02060066858928,26.62200263341268,0.0,1.5842892431283673e-08,0.0,294.35835456848145,745.629721323649,202.88898487091063,3.9003029823303215,0.0,138.07721424102783,8.055385228781612e-07,745.6385836283366,2017,2659000,23574715027.600292
